U.S. Public School Districts,,,,,,,,,,,
"Source: NCES CCD 2024-25 | Regular public school districts | Open status only | 13,493 districts",,,,,,,,,,,
LEA ID,District Name,State,State Abbrev,District Type,Street,City,Address State,ZIP,Website,Pre-K Offered,Operational Schools
0903570,Regional School District 11,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,304 Parish Hill Road,Chaplin,CT,06235,http://www.parishhill.org,No,1
0903530,Regional School District 12,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,11A School Street,Washington Depot,CT,06794,http://www.region-12.org,Yes,4
0903535,Regional School District 13,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,135-A Pickett Lane,Durham,CT,06422,http://www.rsd13ct.org/,Yes,5
0903536,Regional School District 14,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,5 Minortown Road,Woodbury,CT,06798,http://www.ctreg14.org,Yes,4
0903537,Regional School District 15,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,286 Whittemore Road,Middlebury,CT,06762,http://www.region15.org,Yes,7
0903538,Regional School District 16,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,30 Coer Road,Prospect,CT,06712,http://www.region16ct.org,Yes,4
0903539,Regional School District 17,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,57 Little City Road,Higganum,CT,06441,http://www.rsd17.org/,Yes,5
0903540,Regional School District 18,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,49 Lyme Street,Old Lyme,CT,06371,http://www.region18.org,Yes,5
0900005,Regional School District 19,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,1235 Storrs Road,Storrs,CT,06268,http://www.eosmith.org/,No,1
0905374,Regional School District 20,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,35 Wamogo Road,Litchfield,CT,06759,http://www.rsd20.org,Yes,7
0903810,Ridgefield School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,90 East Ridge Rd,Ridgefield,CT,06877,http://www.ridgefield.org,Yes,9
0903840,Rocky Hill School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,761 Old Main St,Rocky Hill,CT,06067,http://www.rockyhillps.com/,Yes,5
0903900,Salem School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,200 Hartford Road,Salem,CT,06420,http://www.salemschools.org,Yes,1
0903930,Salisbury School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,45 Lincoln City Road,Lakeville,CT,06039,http://www.salisburycentral.org,Yes,1
0903960,Scotland School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,68 Brook Road,Scotland,CT,06264,http://www.ScotlandElementaryCT.com,Yes,1
0903990,Seymour School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,98 Bank Street,Seymour,CT,06483,http://www.seymourschools.org/,Yes,4
0904020,Sharon School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,80 Hilltop Road,Sharon,CT,06069,http://www.sharoncenterschool.org,Yes,1
0904050,Shelton School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,124 Meadow Street,Shelton,CT,06484,http://www.sheltonpublicschools.org/,Yes,8
0904080,Sherman School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,2 Route 37 East,Sherman,CT,06784,http://www.shermanschool.com,Yes,1
0904110,Simsbury School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,933 Hopmeadow Street,Simsbury,CT,06070,http://www.simsbury.k12.ct.us,Yes,7
0904140,Somers School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,1 Vision Blvd,Somers,CT,06071,http://www.somers.k12.ct.us/,Yes,3
0904170,South Windsor School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,1737 Main Street,South Windsor,CT,06074,http://www.southwindsorschools.org/,Yes,6
0904230,Southington School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,200 North Main Street,Southington,CT,06489,http://www.southingtonschools.org,Yes,13
0904260,Sprague School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,25 Scotland Road,Baltic,CT,06330,http://www.saylesschool.org,Yes,1
0904290,Stafford School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,16 Levinthal Run,Stafford Springs,CT,06076,http://www.stafford.k12.ct.us,Yes,4
0904320,Stamford School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,888 Washington Boulevard,Stamford,CT,06901,http://www.stamfordpublicschools.org,Yes,21
0904350,Sterling School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,251 Sterling Road,Sterling,CT,06377,http://www.sterlingschool.org,Yes,1
0904380,Stonington School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,204 Mistuxet Ave.,Mystic,CT,06355,http://www.stoningtonschools.org,Yes,4
0904440,Stratford School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,1000 East Broadway,Stratford,CT,06615,http://www.stratfordk12.org/,Yes,13
0904470,Suffield School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,350 Mountain Road,Suffield,CT,06078,http://www.suffield.org/,Yes,4
0905372,The Gilbert School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,200 Williams Avenue,Winsted,CT,06098,http://www.gilbertschool.org,No,1
0905373,The Woodstock Academy District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,57 Academy Road,Woodstock,CT,06281,http://www.woodstockacademy.org,No,1
0904500,Thomaston School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,185 Branch Road,Thomaston,CT,06787,http://www.thomastonschools.org,Yes,3
0904530,Thompson School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,785 Riverside Drive,North Grosvenor Dale,CT,06255,http://www.district.thompsonk12.org,Yes,3
0904560,Tolland School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,51 Tolland Grn,Tolland,CT,06084,http://www.tolland.k12.ct.us,Yes,4
0904590,Torrington School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,355 Migeon Avenue,Torrington,CT,06790,http://www.torrington.org/,Yes,6
0904620,Trumbull School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,6254 Main Street,Trumbull,CT,06611,http://www.trumbullps.org/,Yes,9
0904650,Union School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,18 Kinney Hollow Road,Union,CT,06076,http://www.union.k12.ct.us,Yes,1
0904680,Vernon School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,30 Park Street,Vernon,CT,06066,http://www.vernonpublicschools.org,Yes,7
0904710,Voluntown School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,195 Main Street,Voluntown,CT,06384,http://www.voluntownct.org,Yes,1
0904740,Wallingford School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,100 South Turnpike Road,Wallingford,CT,06492,http://www.wallingford.k12.ct.us/,Yes,12
0904830,Waterbury School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,236 Grand Street,Waterbury,CT,06702,http://www.waterbury.k12.ct.us,Yes,29
0904860,Waterford School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,15 Rope Ferry Road,Waterford,CT,06385,http://www.waterfordschools.org,Yes,5
0904890,Watertown School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,61 Echo Lake Road,Watertown,CT,06795,http://www.watertownps.org,Yes,5
0904920,West Hartford School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,50 South Main Street,West Hartford,CT,06107,http://www.whps.org/,Yes,16
0904950,West Haven School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,355 Main Street,West Haven,CT,06516,http://www.whschools.org,Yes,9
0904980,Westbrook School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,158 McVeagh Road,Westbrook,CT,06498,http://www.westbrookctschools.org/,Yes,3
0905010,Weston School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,24 School Road,Weston,CT,06883,http://www.westonps.org,Yes,4
0905040,Westport School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,110 Myrtle Avenue,Westport,CT,06880,http://www.westportps.org/,Yes,8
0905070,Wethersfield School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,127 Hartford Avenue,Wethersfield,CT,06109,http://wps.wethersfield.me,Yes,7
0905100,Willington School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,40A Old Farms Road,Willington,CT,06279,http://www.willingtonpublicschools.org/,Yes,2
0905130,Wilton School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,395 Danbury Road,Wilton,CT,06897,http://www.wiltonps.org,Yes,4
0905160,Winchester School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,338 Main Street,Winsted,CT,06098,http://www.winchesterschools.org/,Yes,2
0905190,Windham School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,355 High Street - Unit B,Willimantic,CT,06226,http://www.windhamps.org/,Yes,7
0905250,Windsor Locks School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,58 South Elm Street,Windsor Locks,CT,06096,http://www.wlps.org,Yes,4
0905220,Windsor School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,601 Matianuck Avenue,Windsor,CT,06095,http://www.windsorct.org,Yes,6
0905280,Wolcott School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,1488 Woodtick Road,Wolcott,CT,06716,http://www.wolcottps.org/,Yes,5
0905310,Woodbridge School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,40 Beecher Road,Woodbridge,CT,06525,http://www.woodbridgesd.org,Yes,1
0905370,Woodstock School District,CONNECTICUT,CT,Regular public school district that is not a component of a supervisory union,147 A Route 169,Woodstock,CT,06281,http://www.woodstockschools.net,Yes,2
1000080,Appoquinimink School District,DELAWARE,DE,Regular public school district that is not a component of a supervisory union,313 South Fifth Street,Odessa,DE,19730,http://www.apposchooldistrict.com/,Yes,21
1001240,Brandywine School District,DELAWARE,DE,Regular public school district that is not a component of a supervisory union,1311 Brandywine Boulevard,Wilmington,DE,19809,http://www.brandywineschools.org/,Yes,17
1000180,Caesar Rodney School District,DELAWARE,DE,Regular public school district that is not a component of a supervisory union,7 Front Street,Wyoming,DE,19934,http://www.crk12.org/,Yes,15
